462;    161.407;    169.045;    168.173;    165.641
463;    161.687;    165.685;    177.728;    164.299
464;    163.099;    161.793;    186.491;    162.847
465;    165.944;    159.804;    191.571;    160.642
466;    169.904;    161.506;    191.590;    158.328
467;    173.813;    165.581;    186.040;    158.435
468;    175.014;    168.878;    176.906;    161.456
469;    174.690;    170.726;    166.309;    165.203
470;    173.982;    171.689;    156.883;    167.378
471;    172.492;    170.404;    153.018;    166.660
472;    168.701;    167.037;    155.833;    163.535
473;    164.490;    162.840;    162.826;    159.325
474;    163.499;    159.544;    168.333;    155.942
475;    164.295;    158.066;    170.482;    155.629
476;    165.250;    157.642;    169.328;    159.068
477;    164.491;    159.135;    166.308;    164.982
478;    165.180;    163.117;    162.138;    170.602
479;    166.115;    167.908;    159.116;    175.479
480;    165.390;    171.294;    158.959;    177.560
481;    163.296;    172.649;    162.409;    177.445
482;    161.539;    172.288;    166.871;    174.160
483;    162.876;    171.077;    171.046;    168.775
484;    163.321;    168.464;    173.575;    162.931
485;    162.825;    164.931;    174.631;    160.064
486;    159.708;    161.396;    172.017;    161.335
487;    156.324;    160.068;    166.255;    166.294
488;    154.068;    161.691;    158.990;    171.195
489;    154.234;    163.456;    152.523;    173.089
490;    157.673;    165.309;    151.697;    171.272
491;    162.162;    167.003;    157.381;    166.995
492;    164.362;    168.153;    166.190;    164.417
493;    162.636;    167.160;    174.166;    165.484
494;    159.664;    165.143;    179.409;    170.150
495;    157.407;    164.040;    178.853;    175.498
496;    158.381;    164.833;    173.231;    179.153
497;    161.512;    167.103;    163.941;    179.083
498;    166.010;    169.474;    154.770;    176.878
499;    168.417;    171.373;    149.763;    172.557
500;    165.118;    171.465;    153.243;    167.480
501;    158.065;    169.385;    163.146;    161.592
502;    153.319;    165.928;    173.711;    157.556
503;    153.672;    162.346;    178.601;    156.183
504;    157.387;    160.654;    176.882;    159.171
505;    161.874;    160.714;    170.045;    163.788
506;    165.525;    162.730;    161.611;    168.783
507;    166.815;    165.484;    156.045;    171.685
508;    164.293;    167.377;    155.541;    172.477
509;    159.561;    166.393;    161.047;    169.359
510;    157.558;    162.895;    168.959;    163.425
511;    160.577;    159.511;    174.261;    156.450
